efid,id,salesArea,score,scoreAlt,smartwayScore,standard,stdText
SBMXV03.0SM3,47773,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SBMXV03.0SM3,47773,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SBMXV03.0SM3,47775,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SBMXV03.0SM3,47775,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SBMXV03.0SM3,47971,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SBMXV03.0SM3,47971,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SBMXJ03.0B5P,47769,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SBMXJ03.0B5P,47769,7,6.0,-1.0,-1,OT,Other
SBMXJ03.0B5P,48169,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SBMXJ03.0B5P,48169,7,6.0,-1.0,-1,OT,Other
SBMXJ03.0B5P,47772,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SBMXJ03.0B5P,47772,7,6.0,-1.0,-1,OT,Other
SBMXJ03.0B5P,47770,7,6.0,-1.0,-1,OT,Other
SBMXJ03.0B5P,47770,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SBMXJ03.0B5P,48170,7,6.0,-1.0,-1,OT,Other
SBMXJ03.0B5P,48170,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SBMXV04.4H9X,49006,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SBMXV04.4H9X,49006,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SBMXV04.4H9X,49007,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SBMXV04.4H9X,49007,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SBMXV04.4SM5,47703,3,2.0,-1.0,-1,T3B125,Federal Tier 3 Bin 125
SBMXV04.4SM5,47703,7,2.0,-1.0,-1,L3ULEV125,California LEV-III ULEV125
SBMXV04.4SM5,47702,7,2.0,-1.0,-1,L3ULEV125,California LEV-III ULEV125
SBMXV04.4SM5,47702,3,2.0,-1.0,-1,T3B125,Federal Tier 3 Bin 125
SBMXV04.4N63,47701,3,2.0,-1.0,-1,T3B125,Federal Tier 3 Bin 125
SBMXV04.4N63,47701,7,2.0,-1.0,-1,L3ULEV125,California LEV-III ULEV125
SBMXV04.4SM5,47716,3,2.0,-1.0,-1,T3B125,Federal Tier 3 Bin 125
SBMXV04.4SM5,47716,7,2.0,-1.0,-1,L3ULEV125,California LEV-III ULEV125
SBMXV04.4N63,47700,3,2.0,-1.0,-1,T3B125,Federal Tier 3 Bin 125
SBMXV04.4N63,47700,7,2.0,-1.0,-1,L3ULEV125,California LEV-III ULEV125
SBMXV04.4N63,47714,7,2.0,-1.0,-1,L3ULEV125,California LEV-III ULEV125
SBMXV04.4N63,47714,3,2.0,-1.0,-1,T3B125,Federal Tier 3 Bin 125
SBMXT02.0U1X,48262,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SBMXT02.0U1X,48262,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SBMXT02.0B48,48261,3,7.0,-1.0,-1,T3B20,Federal Tier 3 Bin 20
SBMXT02.0B48,48261,7,7.0,-1.0,-1,L3SULEV20,California LEV-III SULEV20
SBMXT02.0U1X,48264,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SBMXT02.0U1X,48264,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SBMXT02.0B48,48263,3,7.0,-1.0,-1,T3B20,Federal Tier 3 Bin 20
SBMXT02.0B48,48263,7,7.0,-1.0,-1,L3SULEV20,California LEV-III SULEV20
SBMXJ03.0B5P,48078,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SBMXJ03.0B5P,48078,7,6.0,-1.0,-1,OT,Other
SBMXT03.0S58,48081,3,2.0,-1.0,-1,T3B125,Federal Tier 3 Bin 125
SBMXT03.0S58,48081,7,2.0,-1.0,-1,L3ULEV125,California LEV-III ULEV125
SBMXJ02.0B4P,48077,7,7.0,-1.0,-1,OT,Other
SBMXJ02.0B4P,48077,3,7.0,-1.0,-1,T3B20,Federal Tier 3 Bin 20
SBMXT03.0S58,48082,3,2.0,-1.0,-1,T3B125,Federal Tier 3 Bin 125
SBMXT03.0S58,48082,7,2.0,-1.0,-1,L3ULEV125,California LEV-III ULEV125
SBMXT03.0G2X,48080,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SBMXT03.0G2X,48080,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SBMXJ02.0B4X,48079,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SBMXJ02.0B4X,48079,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SBMXJ04.4S68,47744,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SBMXJ04.4S68,47744,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SBMXT04.4S6M,47745,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SBMXT04.4S6M,47745,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SBMXJ03.0B58,47742,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SBMXJ03.0B58,47742,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SBMXJ03.0B58,47743,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SBMXJ03.0B58,47743,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SBMXJ03.0H70,49009,3,6.0,-1.0,1,T3B30,Federal Tier 3 Bin 30
SBMXJ03.0H70,49009,7,6.0,-1.0,1,L3SULEV30,California LEV-III SULEV30
SBMXT04.4S6M,47748,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SBMXT04.4S6M,47748,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SBMXJ04.4S68,47747,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SBMXJ04.4S68,47747,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SBMXJ03.0B58,47746,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SBMXJ03.0B58,47746,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SBMXJ04.4S68,47749,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SBMXJ04.4S68,47749,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SBMXJ03.0B58,47807,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SBMXJ03.0B58,47807,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SBMXT04.4H09,49010,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SBMXT04.4H09,49010,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SBMXT04.4H09,48655,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SBMXT04.4H09,48655,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SBMXV03.0B5X,47763,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SBMXV03.0B5X,47763,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SBMXV03.0B5X,47764,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SBMXV03.0B5X,47764,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SBMXJ02.0B4X,47695,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SBMXJ02.0B4X,47695,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SVGAV08.0GLB,48578,3,1.0,-1.0,-1,T3B160,Federal Tier 3 Bin 160
SVGAV08.0GLB,48578,7,1.0,-1.0,-1,L3LEV160,California LEV-III LEV160
SBGRV00.0CJP,48341,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SBGRV00.0CJP,48341,7,10.0,-1.0,2,ZEV,California ZEV
SGMXT02.5000,48116,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SGMXT02.5000,48116,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SGMXT02.5000,48109,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SGMXT02.5000,48109,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SGMXV01.3550,47791,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXV01.3550,47791,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXV01.2003,47780,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXV01.2003,47780,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXV01.2002,47786,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXV01.2002,47786,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXV01.3550,47785,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXV01.3550,47785,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT02.0400,48083,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT02.0400,48083,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXV01.2002,47941,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXV01.2002,47941,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXV02.0041,47979,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXV02.0041,47979,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXV02.7105,47981,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SGMXV02.7105,47981,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SGMXV02.7105,47983,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SGMXV02.7105,47983,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SGMXV02.0041,47980,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXV02.0041,47980,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXV03.6043,47986,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SGMXV03.6043,47986,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SGMXV02.7105,47984,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SGMXV02.7105,47984,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SGMXV03.6043,47931,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SGMXV03.6043,47931,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SGMXV02.7105,47982,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SGMXV02.7105,47982,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SGMXV03.6043,47985,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SGMXV03.6043,47985,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SGMXV02.0041,47934,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXV02.0041,47934,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXV02.0041,47935,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXV02.0041,47935,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXV03.6043,47930,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SGMXV03.6043,47930,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SGMXV03.6043,47933,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SGMXV03.6043,47933,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SGMXV06.2094,48013,3,2.0,-1.0,-1,T3B125,Federal Tier 3 Bin 125
SGMXV06.2094,48013,7,2.0,-1.0,-1,L3ULEV125,California LEV-III ULEV125
SGMXT06.2375,48620,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SGMXT06.2375,48620,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SGMXV06.2094,48014,3,2.0,-1.0,-1,T3B125,Federal Tier 3 Bin 125
SGMXV06.2094,48014,7,2.0,-1.0,-1,L3ULEV125,California LEV-III ULEV125
SGMXT06.2376,48556,3,2.0,-1.0,-1,T3B125,Federal Tier 3 Bin 125
SGMXT06.2376,48556,7,2.0,-1.0,-1,L3ULEV125,California LEV-III ULEV125
SGMXT06.2375,48629,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SGMXT06.2375,48629,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SGMXV03.6043,47932,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SGMXV03.6043,47932,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SGMXT00.0006,48691,7,10.0,-1.0,2,ZEV,California ZEV
SGMXT00.0006,48691,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SGMXT00.0017,48693,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SGMXT00.0017,48693,7,10.0,-1.0,2,ZEV,California ZEV
SGMXT00.0017,48692,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SGMXT00.0017,48692,7,10.0,-1.0,2,ZEV,California ZEV
SGMXT02.0400,48088,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT02.0400,48088,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT02.0400,48056,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT02.0400,48056,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT02.0500,48084,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT02.0500,48084,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT03.6151,48086,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SGMXT03.6151,48086,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SGMXT03.6151,48087,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SGMXT03.6151,48087,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SGMXT03.6151,48059,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SGMXT03.6151,48059,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SGMXT02.0500,48085,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT02.0500,48085,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT02.0500,48057,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT02.0500,48057,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT02.0500,48090,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT02.0500,48090,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT02.0500,48058,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT02.0500,48058,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT03.6151,48091,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SGMXT03.6151,48091,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SGMXT03.6151,48060,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SGMXT03.6151,48060,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SGMXT00.0014,48342,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SGMXT00.0014,48342,7,10.0,-1.0,2,ZEV,California ZEV
SGMXT00.0017,49068,7,10.0,-1.0,2,ZEV,California ZEV
SGMXT00.0017,49068,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SGMXT00.0013,49069,7,10.0,-1.0,2,ZEV,California ZEV
SGMXT00.0013,49069,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SGMXT00.0013,49070,7,10.0,-1.0,2,ZEV,California ZEV
SGMXT00.0013,49070,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SGMXT02.0500,48062,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT02.0500,48062,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT03.6151,48063,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SGMXT03.6151,48063,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SGMXT02.7100,48889,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT02.7100,48889,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT02.7100,48882,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT02.7100,48882,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT02.7100,48888,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT02.7100,48888,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT02.7100,48890,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT02.7100,48890,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT00.0006,48694,7,10.0,-1.0,2,ZEV,California ZEV
SGMXT00.0006,48694,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SGMXT02.7100,48891,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT02.7100,48891,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXV06.2088,48477,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SGMXV06.2088,48477,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SGMXV06.2093,48478,3,2.0,-1.0,-1,T3B125,Federal Tier 3 Bin 125
SGMXV06.2093,48478,7,2.0,-1.0,-1,L3ULEV125,California LEV-III ULEV125
SGMXV06.2094,48479,3,2.0,-1.0,-1,T3B125,Federal Tier 3 Bin 125
SGMXV06.2094,48479,7,2.0,-1.0,-1,L3ULEV125,California LEV-III ULEV125
SGMXV06.2094,48480,7,2.0,-1.0,-1,L3ULEV125,California LEV-III ULEV125
SGMXV06.2094,48480,3,2.0,-1.0,-1,T3B125,Federal Tier 3 Bin 125
SGMXT01.5080,48089,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT01.5080,48089,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT00.0013,48697,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SGMXT00.0013,48697,7,10.0,-1.0,2,ZEV,California ZEV
SGMXT00.0014,48695,7,10.0,-1.0,2,ZEV,California ZEV
SGMXT00.0014,48695,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SGMXT00.0014,48696,7,10.0,-1.0,2,ZEV,California ZEV
SGMXT00.0014,48696,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SGMXV01.5010,48015,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXV01.5010,48015,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT01.5080,48061,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT01.5080,48061,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT03.0354,48199,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SGMXT03.0354,48199,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SGMXT05.3330,48202,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT05.3330,48202,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT05.3330,48203,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT05.3330,48203,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT02.7100,48200,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT02.7100,48200,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT02.7100,48201,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT02.7100,48201,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT03.0354,48210,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SGMXT03.0354,48210,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SGMXT06.2375,48220,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SGMXT06.2375,48220,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SGMXT03.0354,48209,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SGMXT03.0354,48209,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SGMXT05.3387,48218,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SGMXT05.3387,48218,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SGMXT05.3330,48223,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT05.3330,48223,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT05.3330,48225,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT05.3330,48225,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT05.3330,48227,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT05.3330,48227,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT02.7100,48214,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT02.7100,48214,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT02.7100,48215,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT02.7100,48215,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT03.0355,48213,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SGMXT03.0355,48213,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SGMXT06.2375,48222,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SGMXT06.2375,48222,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SGMXT05.3330,48248,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT05.3330,48248,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT05.3330,48249,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT05.3330,48249,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT00.0005,48700,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SGMXT00.0005,48700,7,10.0,-1.0,2,ZEV,California ZEV
SGMXT00.0005,49071,7,10.0,-1.0,2,ZEV,California ZEV
SGMXT00.0005,49071,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SGMXT00.0005,48701,7,10.0,-1.0,2,ZEV,California ZEV
SGMXT00.0005,48701,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SGMXT00.0005,48699,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SGMXT00.0005,48699,7,10.0,-1.0,2,ZEV,California ZEV
SGMXT00.0005,48702,7,10.0,-1.0,2,ZEV,California ZEV
SGMXT00.0005,48702,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SGMXT00.0005,48698,7,10.0,-1.0,2,ZEV,California ZEV
SGMXT00.0005,48698,3,10.0,-1.0,2,T3B0,Federal Tier 3 Bin 0
SGMXT03.0354,48211,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SGMXT03.0354,48211,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SGMXT03.0354,48212,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SGMXT03.0354,48212,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SGMXT05.3387,48219,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SGMXT05.3387,48219,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SGMXT06.2375,48221,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SGMXT06.2375,48221,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SGMXT05.3330,48226,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT05.3330,48226,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT02.7100,48216,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT02.7100,48216,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT06.2375,48622,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SGMXT06.2375,48622,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SGMXT05.3330,48624,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT05.3330,48624,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT05.3330,48228,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT05.3330,48228,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT02.7100,48217,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT02.7100,48217,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT05.3330,48224,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT05.3330,48224,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT03.0353,48942,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SGMXT03.0353,48942,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SGMXT06.2375,48631,3,5.0,-1.0,-1,T3B50,Federal Tier 3 Bin 50
SGMXT06.2375,48631,7,5.0,-1.0,-1,L3ULEV50,California LEV-III ULEV50
SGMXT05.3330,48633,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT05.3330,48633,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT03.0353,48954,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SGMXT03.0353,48954,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SGMXT03.0353,49061,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SGMXT03.0353,49061,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SGMXT03.0353,48955,3,4.0,-1.0,-1,T3B70,Federal Tier 3 Bin 70
SGMXT03.0353,48955,7,4.0,-1.0,-1,L3ULEV70,California LEV-III ULEV70
SGMXT05.3330,48632,3,6.0,-1.0,-1,T3B30,Federal Tier 3 Bin 30
SGMXT05.3330,48632,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
SGMXT05.3330,48623,7,6.0,-1.0,-1,L3SULEV30,California LEV-III SULEV30
