vehicleId;vehicleDescription;make;model;modelYear;complaintsCount;recallsCount;overallRating;overallFrontCrashRating;frontCrashDriversideRating;frontCrashPassengersideRating;frontCrashPicture;frontCrashVideo;overallSideCrashRating;sideCrashDriversideRating;sideCrashPassengersideRating;sideCrashPicture;sideCrashVideo;combinedSideBarrierAndPoleRating-Front;combinedSideBarrierAndPoleRating-Rear;sideBarrierRating-Overall;rolloverRating;rolloverRating2;rolloverPossibility;rolloverPossibility2;dynamicTipResult;sidePoleCrashRating;sidePolePicture;sidePoleVideo;nHTSAElectronicStabilityControl;nHTSAForwardCollisionWarning;nHTSALaneDepartureWarning;investigationCount;vehiclePicture
20891;2026 ACURA MDX SUV N/A FWD;ACURA;MDX;2026;0;0;5;4;4;4;https://static.nhtsa.gov/crashTest/images/2026/v11663P084.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v11663C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v11661P105.JPG;https://static.nhtsa.gov/crashTest/videos/2026/v11661C013.MP4;5;5;5;4;;0.151;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2026/v11662P074.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v11662C013.wmv;Standard;No;No;0;
20904;2026 ACURA RDX SUV N/A AWD;ACURA;RDX;2026;0;0;5;4;4;4;https://static.nhtsa.gov/crashTest/images/2026/v10556P080.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v10556C017.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v10364P104.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v10364C013.wmv;5;5;5;4;;0.15;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2026/v10365P072.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v10365C013.wmv;Standard;No;No;0;
20900;2026 ACURA INTEGRA TYPE-S 5 HB N/A FWD;ACURA;INTEGRA TYPE-S;2026;0;0;;;;;;;;;;;;;;;5;;0.095;0.0;No Tip;;;;Standard;No;No;0;
20892;2026 ACURA MDX SUV N/A AWD;ACURA;MDX;2026;0;0;;4;4;4;https://static.nhtsa.gov/crashTest/images/2026/v11663P084.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v11663C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v11661P105.JPG;https://static.nhtsa.gov/crashTest/videos/2026/v11661C013.MP4;5;5;5;;;0.0;0.0;;5;https://static.nhtsa.gov/crashTest/images/2026/v11662P074.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v11662C013.wmv;Standard;No;No;0;
20899;2026 ACURA INTEGRA 5 HB N/A FWD;ACURA;INTEGRA;2026;0;0;5;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v14258P084.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14258C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v14261P105.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14261C013.wmv;5;5;5;5;;0.095;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2026/v14260P074.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14260C013.wmv;Standard;No;No;0;
20908;2026 ACURA ZDX SUV BEV RWD;ACURA;ZDX BEV;2026;0;0;5;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v15182P001.jpg;;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v15181P001.jpg;;5;5;5;5;;0.092;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2026/v15183P001.jpg;;Standard;No;No;0;
20909;2026 ACURA ZDX SUV BEV AWD;ACURA; ;2026;0;0;5;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v15182P001.jpg;;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v15181P001.jpg;;5;5;5;5;;0.087;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2026/v15183P001.jpg;;Standard;No;No;0;
20903;2026 ACURA RDX SUV N/A FWD;ACURA;RDX;2026;0;0;5;4;4;4;https://static.nhtsa.gov/crashTest/images/2026/v10556P080.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v10556C017.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v10364P104.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v10364C013.wmv;5;5;5;4;;0.165;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2026/v10365P072.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v10365C013.wmv;Standard;No;No;0;
20897;2026 HONDA CIVIC HATCHBACK 5 HB N/A FWD;HONDA;CIVIC HATCHBACK;2026;0;0;5;4;5;4;https://static.nhtsa.gov/crashTest/images/2026/v14048P082.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14048C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v14049P103.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14049C013.wmv;5;5;5;5;;0.095;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2026/v14050P072.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14050C013.wmv;Standard;No;No;0;
20838;2026 Genesis GV70 SUV AWD;GENESIS;GV70;2026;0;0;5;4;4;5;https://static.nhtsa.gov/crashTest/images/2026/v14433P084.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14433C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v15004P105.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v15004C012.wmv;5;5;5;4;;0.13;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2026/v15008P075.jpg;;Standard;No;No;0;
20898;2026 HONDA CIVIC HATCHBACK HYBRID 5 HB HEV FWD;HONDA;CIVIC HATCHBACK HYBRID HEV;2026;0;0;5;4;5;4;https://static.nhtsa.gov/crashTest/images/2026/v14048P082.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14048C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v14049P103.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14049C013.wmv;5;5;5;5;;0.095;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2026/v14050P072.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14050C013.wmv;Standard;No;No;0;
20895;2026 HONDA CIVIC SEDAN HYBRID 4 DR HEV FWD;HONDA;CIVIC SEDAN HYBRID HEV;2026;0;0;5;4;5;4;https://static.nhtsa.gov/crashTest/images/2026/v14048P082.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14048C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v14049P103.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14049C013.wmv;5;5;5;5;;0.095;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2026/v14050P072.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14050C013.wmv;Standard;No;No;0;
20886;2026 HONDA CR-V SUV N/A AWD;HONDA;CR-V;2026;0;0;5;4;5;4;https://static.nhtsa.gov/crashTest/images/2026/v14439P084.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14439C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v14472P143.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14472C014.wmv;5;5;5;4;;0.155;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2026/v14443P074.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14443C013.wmv;Standard;No;No;0;
20896;2026 HONDA CIVIC SEDAN SI 4 DR N/A FWD;HONDA;CIVIC SEDAN SI;2026;0;0;5;4;5;4;https://static.nhtsa.gov/crashTest/images/2026/v14048P082.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14048C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v14049P103.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14049C013.wmv;5;5;5;5;;0.095;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2026/v14050P072.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14050C013.wmv;Standard;No;No;0;
20894;2026 HONDA CIVIC SEDAN 4 DR N/A FWD;HONDA;CIVIC SEDAN;2026;0;0;5;4;5;4;https://static.nhtsa.gov/crashTest/images/2026/v14048P082.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14048C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v14049P103.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14049C013.wmv;5;5;5;5;;0.095;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2026/v14050P072.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14050C013.wmv;Standard;No;No;0;
20887;2026 HONDA CR-V HYBRID SUV HEV FWD;HONDA;CR-V HYBRID HEV;2026;0;0;5;4;5;4;https://static.nhtsa.gov/crashTest/images/2026/v14439P084.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14439C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v14472P143.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14472C014.wmv;5;5;5;4;;0.155;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2026/v14443P074.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14443C013.wmv;Standard;No;No;0;
20888;2026 HONDA CR-V HYBRID SUV HEV AWD;HONDA;CR-V HYBRID HEV;2026;0;0;5;4;5;4;https://static.nhtsa.gov/crashTest/images/2026/v14439P084.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14439C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v14472P143.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14472C014.wmv;5;5;5;4;;0.155;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2026/v14443P074.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14443C013.wmv;Standard;No;No;0;
20885;2026 HONDA CR-V SUV N/A FWD;HONDA;CR-V;2026;0;0;5;4;5;4;https://static.nhtsa.gov/crashTest/images/2026/v14439P084.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14439C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v14472P143.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14472C014.wmv;5;5;5;4;;0.155;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2026/v14443P074.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14443C013.wmv;Standard;No;No;0;
20890;2026 HONDA HR-V SUV N/A AWD;HONDA;HR-V;2026;0;0;5;5;5;4;https://static.nhtsa.gov/crashTest/images/2026/v14272P085.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14272C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v14273P105.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14273C013.wmv;5;5;5;4;;0.143;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2026/v14291P074.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14291C013.wmv;Standard;No;No;0;
20889;2026 HONDA HR-V SUV N/A FWD;HONDA;HR-V;2026;0;0;5;5;5;4;https://static.nhtsa.gov/crashTest/images/2026/v14272P085.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14272C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v14273P105.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14273C013.wmv;5;5;5;4;;0.14;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2026/v14291P074.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v14291C013.wmv;Standard;No;No;0;
20884;2026 HONDA PASSPORT SUV N/A AWD;HONDA;PASSPORT;2026;0;0;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;No;No;0;
20906;2026 HONDA PROLOGUE SUV BEV FWD;HONDA;PROLOGUE BEV;2026;0;0;5;5;5;4;https://static.nhtsa.gov/crashTest/images/2026/v15101P122.jpg;;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v15120P001.jpg;;5;5;5;5;;0.099;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2026/v15102P001.jpg;;Standard;No;No;0;
20905;2026 HONDA PRELUDE 3 HB HEV FWD;HONDA;PRELUDE HEV;2026;0;0;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;No;No;0;
20893;2026 HONDA ODYSSEY PV N/A FWD;HONDA;ODYSSEY;2026;0;0;5;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v10131P080.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v10131C017.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v10132P104.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v10132C013.wmv;5;5;5;4;;0.136;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2026/v10130P072.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v10130C013.wmv;Standard;No;No;0;
20907;2026 HONDA PROLOGUE SUV BEV AWD;HONDA;PROLOGUE BEV;2026;0;0;5;5;5;4;https://static.nhtsa.gov/crashTest/images/2026/v15101P122.jpg;;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v15120P001.jpg;;5;5;5;4;;0.105;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2026/v15102P001.jpg;;Standard;No;No;0;
20901;2026 HONDA RIDGELINE PU/CC N/A FWD;HONDA;RIDGELINE;2026;0;0;5;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v10034P084.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v10034C021.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v10032P106.JPG;https://static.nhtsa.gov/crashTest/videos/2026/v10032C013.wmv;5;5;5;4;;0.164;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2026/v10033P074.JPG;https://static.nhtsa.gov/crashTest/videos/2026/v10033C013.wmv;Standard;No;No;0;
20839;2026 Toyota CROWN HYBRID 4 DR AWD;TOYOTA;CROWN HYBRID;2026;0;0;5;5;4;5;https://static.nhtsa.gov/crashTest/images/2026/v15024P123.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v15024C020.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v15022P144.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v15022C014.wmv;5;5;5;4;;0.113;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2026/v15023P113.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v15023C014.wmv;Standard;No;No;0;
20870;2026 VOLVO EC40 SUV BEV AWD;VOLVO;EC40 BEV;2026;0;0;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;No;No;0;
20869;2026 VOLVO EC40 SUV BEV RWD;VOLVO;EC40 BEV;2026;0;0;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;No;No;0;
20902;2026 HONDA RIDGELINE PU/CC N/A AWD;HONDA;RIDGELINE;2026;0;0;5;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v10034P084.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v10034C021.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v10032P106.JPG;https://static.nhtsa.gov/crashTest/videos/2026/v10032C013.wmv;5;5;5;4;;0.169;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2026/v10033P074.JPG;https://static.nhtsa.gov/crashTest/videos/2026/v10033C013.wmv;Standard;No;No;0;
20872;2026 VOLVO EX40 SUV BEV AWD;VOLVO;EX40 BEV;2026;0;0;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;No;No;0;
20871;2026 VOLVO EX40 SUV BEV RWD;VOLVO;EX40 BEV;2026;0;0;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;No;No;0;
20867;2026 VOLVO EX30 SUV BEV RWD;VOLVO;EX30 BEV;2026;0;0;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;No;No;0;
20868;2026 VOLVO EX30 SUV BEV AWD;VOLVO;EX30 BEV;2026;0;0;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;No;No;0;
20883;2026 VOLVO EX90 SUV BEV AWD;VOLVO;EX90 BEV;2026;0;0;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;No;No;0;
20879;2026 VOLVO V90 CC SW MHEV AWD;VOLVO;V90 CC MHEV;2026;0;0;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;No;No;0;
20878;2026 VOLVO S90 4 DR MHEV AWD;VOLVO;S90 MHEV;2026;0;0;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;No;No;0;
20882;2026 VOLVO EX90 SUV BEV RWD;VOLVO;EX90 BEV;2026;0;0;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;No;No;0;
20875;2026 VOLVO V60 CC SW MHEV AWD;VOLVO;V60 CC MHEV;2026;0;0;5;4;5;4;;;5;5;5;;;5;5;5;5;;0.099;0.0;No Tip;5;;;Standard;No;No;0;
20874;2026 VOLVO XC40 SUV MHEV AWD;VOLVO;XC40 MHEV;2026;0;0;5;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v10917P084.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v10917C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v10915P104.JPG;https://static.nhtsa.gov/crashTest/videos/2026/v10915C013.wmv;5;5;5;4;;0.164;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2026/v10916P072.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v10916C013.wmv;Standard;No;No;0;
20876;2026 VOLVO XC60 SUV MHEV AWD;VOLVO;XC60 MHEV;2026;0;0;5;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v10977P084.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v10977C019.mp4;;5;5;https://static.nhtsa.gov/crashTest/images/2026/v10978P105.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v10978C013.mp4;5;5;5;4;;0.147;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2026/v10980P072.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v10980C014.mp4;Standard;No;No;0;
20880;2026 VOLVO XC90 SUV MHEV AWD;VOLVO;XC90 MHEV;2026;0;0;5;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v09557P081.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v09557C018.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v09560P104.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v09560C014.wmv;5;5;5;4;;0.179;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2026/v09559P072.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v09559C014.wmv;Standard;No;No;0;
20877;2026 VOLVO XC60 T8 SUV PHEV AWD;VOLVO;XC60 T8 PHEV;2026;0;0;5;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v15060P001.jpg;;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v15061P001.jpg;;5;5;5;4;;0.13;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2026/v15062P001.jpg;;Standard;No;No;0;
20873;2026 VOLVO XC40 SUV MHEV FWD;VOLVO;XC40 MHEV;2026;0;0;5;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v10917P084.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v10917C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v10915P104.JPG;https://static.nhtsa.gov/crashTest/videos/2026/v10915C013.wmv;5;5;5;4;;0.155;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2026/v10916P072.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v10916C013.wmv;Standard;No;No;0;
20881;2026 VOLVO XC90 T8 SUV PHEV AWD;VOLVO;XC90 T8 PHEV;2026;0;0;5;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v09696P081.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v09696C018.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2026/v09697P104.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v09697C014.wmv;5;5;5;4;;0.159;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2026/v09698P072.jpg;https://static.nhtsa.gov/crashTest/videos/2026/v09698C014.wmv;Standard;No;No;0;
20785;2025 Acura ADX SUV AWD;ACURA;ADX;2025;0;0;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;Standard;Standard;0;
20784;2025 Acura ADX SUV FWD;ACURA;ADX;2025;0;0;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;Standard;Standard;0;
20067;2025 Acura INTEGRA 5 HB FWD;ACURA;INTEGRA;2025;0;0;5;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v14258P084.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v14258C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v14261P105.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v14261C013.wmv;5;5;5;5;;0.095;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v14260P074.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v14260C013.wmv;Standard;Standard;Standard;0;https://static.nhtsa.gov/images/vehicles/BTL_55217_cc0640_032_SI.png
20094;2025 Acura INTEGRA Type-S 5 HB FWD;ACURA;INTEGRA TYPE-S;2025;0;1;;;;;;;;;;;;;;;5;;0.095;0.0;No Tip;;;;Standard;Standard;Standard;0;
20069;2025 Acura MDX SUV AWD;ACURA;MDX;2025;11;2;;4;4;4;https://static.nhtsa.gov/crashTest/images/2025/v11663P084.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v11663C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v11661P105.JPG;https://static.nhtsa.gov/crashTest/videos/2025/v11661C013.MP4;5;5;5;;;0.0;0.0;;5;https://static.nhtsa.gov/crashTest/images/2025/v11662P074.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v11662C013.wmv;Standard;Standard & Optional;Standard & Optional;1;https://static.nhtsa.gov/images/vehicles/55124_cc0640_032_SI.png
20068;2025 Acura MDX SUV FWD;ACURA;MDX;2025;11;2;5;4;4;4;https://static.nhtsa.gov/crashTest/images/2025/v11663P084.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v11663C019.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v11661P105.JPG;https://static.nhtsa.gov/crashTest/videos/2025/v11661C013.MP4;5;5;5;4;;0.151;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v11662P074.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v11662C013.wmv;Standard;Standard & Optional;Standard & Optional;1;https://static.nhtsa.gov/images/vehicles/BTL_55106_cc0640_032_GR.png
20117;2025 Acura RDX SUV FWD;ACURA;RDX;2025;19;1;5;4;4;4;https://static.nhtsa.gov/crashTest/images/2025/v10556P080.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v10556C017.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v10364P104.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v10364C013.wmv;5;5;5;4;;0.165;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v10365P072.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v10365C013.wmv;Standard;Standard;Standard;0;
20118;2025 Acura RDX SUV AWD;ACURA;RDX;2025;19;1;5;4;4;4;https://static.nhtsa.gov/crashTest/images/2025/v10556P080.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v10556C017.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v10364P104.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v10364C013.wmv;5;5;5;4;;0.15;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v10365P072.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v10365C013.wmv;Standard;Standard;Standard;0;
20099;2025 Acura TLX 4 DR AWD;ACURA;TLX;2025;2;1;5;5;5;4;https://static.nhtsa.gov/crashTest/images/2025/v11356P001.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v11356C001.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v11348P001.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v11348C013.wmv;5;5;5;5;;0.09;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v11353P001.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v11353C013.wmv;Standard;Standard;Standard;1;
20098;2025 Acura TLX 4 DR FWD;ACURA;TLX;2025;2;1;5;5;5;4;https://static.nhtsa.gov/crashTest/images/2025/v11356P001.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v11356C001.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v11348P001.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v11348C013.wmv;5;5;5;5;;0.09;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v11353P001.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v11353C013.wmv;Standard;Standard;Standard;1;
20783;2025 Acura ZDX SUV AWD;ACURA;ZDX;2025;0;0;5;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v15182P001.jpg;;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v15181P001.jpg;;5;5;5;5;;0.087;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v15183P001.jpg;;Standard;Standard & Optional;Standard & Optional;0;
20818;2025 Alfa Giulia 4 DR AWD;ALFA;GIULIA;2025;1;0;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;Standard;Standard;0;
20782;2025 Acura ZDX SUV RWD;ACURA;ZDX;2025;0;0;5;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v15182P001.jpg;;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v15181P001.jpg;;5;5;5;5;;0.092;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v15183P001.jpg;;Standard;Standard & Optional;Standard & Optional;0;
20817;2025 Alfa Giulia 4 DR RWD;ALFA;GIULIA;2025;1;0;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;Standard;Standard;0;
20187;2025 Alfa Stelvio SUV AWD;ALFA;STELVIO;2025;0;1;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;Standard;Standard;0;
20188;2025 Alfa Tonale eAWD SUV AWD;ALFA;TONALE EAWD;2025;0;0;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;Standard;Standard;0;
20592;2025 Audi A4 4 DR AWD;AUDI;A4;2025;0;0;5;4;4;4;https://static.nhtsa.gov/crashTest/images/2025/v09992P081.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v09992C017.wmv;5;5;5;https://static.nhtsa.gov/crashTest/images/2025/v09995P104.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v09995C013.wmv;5;5;5;5;;0.099;0.0;No Tip;5;https://static.nhtsa.gov/crashTest/images/2025/v09993P072.jpg;https://static.nhtsa.gov/crashTest/videos/2025/v09993C014.wmv;Standard;Standard;Standard;0;
20841;2025 Audi A3 4 DR AWD;AUDI;A3;2025;0;0;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;Standard;Standard;0;
20840;2025 Audi A3 4 DR FWD;AUDI;A3;2025;1;0;;;;;;;;;;;;;;;;;0.0;0.0;;;;;Standard;Standard;Standard;0;
20594;2025 Audi A4 allroad SW AWD;AUDI;A4 ALLROAD;2025;0;0;;;;;;;5;5;5;;;5;5;5;;;0.0;0.0;;5;;;Standard;Standard;Standard;0;
